listing_id,listing_name,listing_type,room_type,host_id,host_name,has_cohost,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,min_nights,cancellation_policy,currency,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days,avg_vacant_days_cal,avg_reserved_days_cal,avg_occupancy_cal,tot_revenue_cal,rate_avg_cal,booked_rate_avg_cal,length_of_stay_avg_cal,min_nights_avg_cal,avg_native_revenue_cal,avg_vacant_days_pastCal,avg_reserved_days_pastCal,avg_occupancy_pastCal,tot_revenue_pastCal,rate_avg_pastCal,booked_rate_avg_pastCal,length_of_stay_avg_pastCal,min_nights_avg_pastCal,avg_native_revenue_pastCal,total_reviews
13913,Holiday London DB Room Let-on going,Private room in rental unit,private_room,54730,Alina,0,True,51.5686,-0.1127,2.0,1.0,1.0,0.0,False,"Wifi,Lake access,Kitchen,Board games,Hot water kettle,Paid parking off premises,Books and reading material,Portable fans,Conditioner,Laundromat nearby,Heating,Coffee,Clothing storage,Wine glasses,Washer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Private entrance,Outlet covers,Bathtub,Children’s books and toys,Blender,Babysitter recommendations,Room-darkening shades,Children’s dinnerware,Hot water,Body soap,Bed linens,Extra pillows and blankets,Ethernet connection,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Shower gel,Patio or balcony,Luggage dropoff allowed,Long term stays allowed,Dining table,Baking sheet,Toaster",False,1,Moderate,GBP,20.0,0.0,54,4.85,4.8,4.8,4.8,4.9,4.8,4.8,9804.0,7582.0,83.2,64.1,0.3,0.0,26.9,20.8,0.0,0.0,119,0,246,365,2695.0,2012.0,102.7,76.6,0.3,0.0,29.9,22.4,0.0,0.0,26,0,64,90,29.333333333333332,1.0833333333333333,0.034999999999999996,1142.0,87.61666666666667,89.55000000000001,6.5,1.0,70.75,20.5,9.916666666666666,0.32325,9804.0,83.2,83.54166666666667,6.0,1.0,631.5,10.0
15400,Bright Chelsea  Apartment. Chelsea!,Entire rental unit,entire_home,60302,Philippa,0,False,51.4878,-0.1681,2.0,1.0,1.0,1.0,False,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Hot water,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace",False,4,Strict,GBP,94.0,0.0,97,4.8,4.9,4.9,4.9,4.8,4.9,4.7,11151.0,8755.0,155.6,120.2,0.2,0.9,30.6,24.0,141.2,110.8,72,286,293,365,476.0,358.0,156.7,117.0,0.0,1.0,5.3,4.0,158.7,119.3,3,87,87,90,12.75,17.666666666666668,0.5833333333333334,33358.0,158.84166666666667,157.34285714285716,70.66666666666667,4.0,2066.8333333333335,24.416666666666668,6.0,0.19908333333333336,11151.0,155.54166666666666,154.075,36.0,4.0,729.25,1.0
31036,Bright  compact 1 Bedroom Apartment Brick Lane,Entire condo,entire_home,133271,Hendryks,0,False,51.5243,-0.07,4.0,1.0,2.0,1.0,False,"Wifi,Kitchen,Room-darkening shades,Portable fans,Pets allowed,Hot water,Body soap,Conditioner,Bed linens,Cleaning products,Refrigerator,Dishes and silverware,Heating,Cooking basics,Clothing storage,Washer,Dryer,Shower gel,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Cleaning before checkout,Hangers,Hair dryer,Iron,Bathtub",False,1,Firm,GBP,117.0,3.1384615384615384,123,4.72,4.8,4.8,4.8,4.8,4.6,4.7,21480.0,17057.0,237.6,183.3,0.3,0.3,58.8,46.7,59.2,47.0,96,2,269,365,0.0,0.0,269.8,201.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90,30.333333333333332,0.08333333333333333,0.0027500000000000003,268.0,235.29166666666666,268.0,1.0,25.875,16.583333333333332,22.416666666666668,8.0,0.26433333333333336,21480.0,237.45833333333334,220.11666666666667,11.0,13.222222222222221,1421.25,2.0
34935,Bright 1 Bedroom Apartment w 2 beds Brick Lane,Entire rental unit,entire_home,133271,Hendryks,1,False,51.5237,-0.0689,4.0,1.0,2.0,1.0,False,"TV,Cable TV,Wifi,Kitchen,Hot water kettle,Paid parking off premises,Portable fans,Pets allowed,Conditioner,Mini fridge,Laundromat nearby,Cleaning products,Drying rack for clothing,Heating,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Essentials,Shampoo,Hangers,Hair dryer,Iron,Freezer,Bathtub,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Shower gel,Patio or balcony,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout",True,2,Firm,GBP,123.0,0.0,127,4.55,4.7,4.8,4.7,4.7,4.6,4.5,7953.0,6075.0,247.9,191.4,0.1,0.1,21.8,16.6,25.2,19.3,30,50,335,365,2951.0,2206.0,269.7,201.3,0.1,0.2,32.8,24.5,54.6,40.9,11,36,79,90,30.333333333333332,0.08333333333333333,0.0027500000000000003,300.0,276.625,300.0,1.0,23.545454545454547,18.583333333333332,27.916666666666668,2.5,0.08233333333333333,7953.0,247.89999999999998,258.025,6.0,13.25,506.3333333333333,2.0
36299,Kew Gardens 3BR house in cul-de-sac,Entire townhouse,entire_home,155938,Geert,0,False,51.4809,-0.2809,5.0,3.0,3.0,1.5,False,"High chair,Children’s books and toys,Wifi,Kitchen,Pack ’n play/Travel crib,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Backyard,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Private entrance,Bathtub",False,7,Strict,GBP,0.0,0.0,115,4.79,4.8,4.9,4.8,5.0,4.9,4.6,77587.0,59689.0,353.7,273.4,0.6,0.8,212.6,163.5,298.4,229.6,219,105,146,365,25996.0,19409.0,349.6,260.9,0.8,1.0,288.8,215.7,342.1,255.4,74,14,16,90,27.5,2.9166666666666665,0.09458333333333334,12483.0,358.85833333333335,361.45,6.5,3.0,773.5,12.166666666666666,18.25,0.59475,77587.0,353.73333333333335,355.78000000000003,8.7,3.0,4974.333333333333,5.0
36660,You are GUARANTEED to love this,Private room in home,private_room,157884,Agri & Roger,0,True,51.5848,-0.1606,1.0,1.0,1.0,0.0,False,"TV,Wifi,Free parking on premises,Hot water,Breakfast,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Smoke alarm,Carbon monoxide alarm,Patio or balcony,First aid kit,Backyard,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Dedicated workspace,Private entrance",True,2,Strict,GBP,0.0,0.0,722,4.86,4.9,5.0,4.8,5.0,4.8,4.9,33012.0,25514.0,107.5,83.1,0.8,0.0,90.4,69.9,0.0,0.0,307,0,58,365,8299.0,6204.0,110.4,82.5,0.8,0.0,92.2,68.9,0.0,0.0,75,0,15,90,23.333333333333332,7.083333333333333,0.23091666666666666,9690.0,116.02499999999999,114.55999999999999,2.8,2.0,600.4166666666666,4.833333333333333,25.583333333333332,0.8417500000000001,33012.0,107.47500000000001,107.53333333333335,2.75,2.0,2126.0,13.0
38995,SPACIOUS ROOM IN CONTEMPORARY STYLE FLAT,Private room in rental unit,private_room,167281,Cesar,0,True,51.4786,-0.0611,1.0,1.0,1.0,0.0,False,"TV,Wifi,Room-darkening shades,Hot water,Breakfast,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Clothing storage,Smoke alarm,Shower gel,Carbon monoxide alarm,Patio or balcony,First aid kit,Essentials,Hangers,Hair dryer,Iron,Dedicated workspace",False,1,Moderate,GBP,15.0,28.0,72,4.97,4.9,5.0,5.0,5.0,4.8,4.9,2684.0,2079.0,64.1,49.5,0.1,0.0,7.4,5.7,0.0,0.0,41,0,324,365,720.0,536.0,69.4,51.8,0.1,0.0,8.0,6.0,0.0,0.0,10,0,80,90,30.416666666666668,0.0,0.0,0.0,70.86666666666666,0.0,0.0,1.0,0.0,27.0,3.4166666666666665,0.11208333333333333,2684.0,64.08333333333333,65.28181818181818,2.4545454545454546,1.0,173.25,13.0
41712,"Room with a view, shared flat,  central  Bankside",Private room in rental unit,private_room,182322,Nina,0,True,51.5019,-0.102,1.0,1.0,1.0,0.0,False,"Stove,Washer,Smoke alarm,Wifi,Carbon monoxide alarm,Essentials,Room-darkening shades,Hangers,Hair dryer,Hot water,Iron,Dedicated workspace,Bed linens,Extra pillows and blankets,Refrigerator,Bathtub,Heating,Oven",False,2,Strict,GBP,40.0,0.0,137,4.7,4.8,4.8,4.9,4.8,4.9,4.6,7313.0,5477.0,118.3,91.4,0.2,0.0,20.0,15.0,0.0,0.0,62,0,303,365,4717.0,3507.0,117.9,88.0,0.4,0.0,52.4,39.0,0.0,0.0,40,0,50,90,30.416666666666668,0.0,0.0,0.0,123.58333333333333,0.0,0.0,2.0,0.0,25.25,5.166666666666667,0.1691666666666667,7313.0,118.25,118.825,6.5,2.0,456.5,8.0
42010,You Will Save Money Here,Private room in home,private_room,157884,Agri & Roger,0,True,51.5859,-0.1643,1.0,1.0,1.0,0.0,False,"TV,Smoke alarm,Wifi,First aid kit,Backyard,Fire extinguisher,Essentials,Free parking on premises,Shampoo,Lock on bedroom door,Hair dryer,Hot water,Dedicated workspace,Breakfast,Private entrance,Heating",True,2,Strict,GBP,0.0,0.0,633,4.89,4.9,5.0,4.8,5.0,4.8,4.9,25898.0,19946.0,82.1,63.3,0.9,0.0,71.0,54.6,0.0,0.0,315,0,50,365,7272.0,5417.0,87.6,65.2,0.9,0.0,80.8,60.2,0.0,0.0,83,0,7,90,20.666666666666668,9.75,0.31875000000000003,10684.0,94.85833333333333,94.4875,4.25,2.0,661.9166666666666,4.166666666666667,26.25,0.8630833333333333,25898.0,82.00833333333334,82.09166666666667,3.25,1.875,1663.25,24.0
43129,Quiet Comfortable Room in Fulham,Private room in townhouse,private_room,188138,Sylvan,0,True,51.4816,-0.2108,2.0,1.0,1.0,0.0,False,"TV,Cable TV,Smoke alarm,Wifi,Carbon monoxide alarm,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Hot water,Iron,Extra pillows and blankets,Dishes and silverware,Heating,Paid parking on premises",False,3,Moderate,GBP,27.0,34.0,257,4.73,4.8,4.9,4.7,4.8,4.7,4.7,11396.0,8678.0,69.6,53.7,0.4,0.0,31.2,23.8,0.0,0.0,162,0,203,365,4685.0,3502.0,72.8,54.3,0.7,0.0,52.1,38.9,0.0,0.0,65,0,25,90,30.166666666666668,0.25,0.008333333333333333,228.0,69.64999999999999,76.0,3.0,3.0,14.166666666666666,16.916666666666668,13.5,0.44383333333333336,11396.0,69.575,69.55454545454546,7.1,2.857142857142857,723.9166666666666,11.0
43202,Beautiful 1 bed apt in Queens Park,Entire rental unit,entire_home,188559,Calypso,0,True,51.5303,-0.2171,2.0,1.0,1.0,1.0,False,"TV,Wifi,Kitchen,Hot water kettle,Paid parking off premises,Books and reading material,Portable fans,Gym,Record player,Conditioner,Laundromat nearby,Outdoor furniture,Cleaning products,Drying rack for clothing,Heating,Coffee,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Sound system,Bathtub,Hot water,Bed linens,Extra pillows and blankets,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Shower gel,Patio or balcony,Long term stays allowed,Dining table,Baking sheet,Sun loungers,Toaster",False,5,Strict,GBP,0.0,0.0,143,4.87,4.9,4.9,4.8,4.9,4.7,4.8,15607.0,11769.0,188.5,145.6,0.2,0.0,42.8,32.2,0.0,0.0,82,0,283,365,9490.0,7052.0,202.4,151.0,0.5,0.0,105.4,78.4,0.0,0.0,47,0,43,90,28.833333333333332,1.5833333333333333,0.051083333333333335,3884.0,203.99166666666667,204.4,15.0,5.0,240.66666666666666,23.583333333333332,6.833333333333333,0.22324999999999998,15607.0,188.5,188.63333333333333,9.666666666666666,4.857142857142857,981.0833333333334,10.0
45163,Room with a garden,Private room in condo,private_room,199530,Deb,0,False,51.5531,-0.1975,1.0,1.0,1.0,0.0,False,"TV,Wifi,Free parking on premises,Hot water kettle,Bikes,Paid parking off premises,Books and reading material,Hot water,Bed linens,Outdoor furniture,Microwave,Hammock,Cleaning products,Coffee maker,Heating,Washer,Smoke alarm,Carbon monoxide alarm,Patio or balcony,Backyard,Fire extinguisher,Luggage dropoff allowed,Bidet,Essentials,Shampoo,Hangers,Hair dryer,Dedicated workspace,Outdoor dining area,Private entrance",False,2,Strict,GBP,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2199.0,1692.0,121.7,93.7,0.1,0.0,6.0,4.6,0.0,0.0,20,0,345,365,812.0,603.0,160.4,119.6,0.1,0.0,9.0,6.7,0.0,0.0,5,0,85,90,30.166666666666668,0.25,0.008333333333333333,510.0,161.59166666666667,170.0,3.0,3.0,31.583333333333332,28.75,1.6666666666666667,0.054,2199.0,121.53333333333335,138.76666666666668,6.333333333333333,3.0,141.16666666666666,0.0
47192,Pleasant Single Room in zone 1.,Private room in rental unit,private_room,212734,Dino,0,False,51.5296,-0.1434,1.0,1.0,1.0,1.0,False,"Wifi,Kitchen,Room-darkening shades,Hot water kettle,Paid parking off premises,Books and reading material,Portable fans,Hot water,Elevator,Bed linens,Extra pillows and blankets,Laundromat nearby,Microwave,Cleaning products,Coffee maker,Refrigerator,Drying rack for clothing,Dishes and silverware,Heating,Cooking basics,Coffee,Clothing storage,Wine glasses,Single level home,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Lock on bedroom door,Cleaning before checkout,Hangers,Dining table,Hair dryer,Dedicated workspace,Private entrance,Bathtub",False,2,Strict,GBP,40.0,0.0,458,4.81,4.8,4.9,5.0,4.9,4.8,4.8,1910.0,1485.0,71.6,55.3,0.1,0.3,5.2,4.1,21.0,16.3,27,274,338,365,0.0,0.0,77.3,57.7,0.0,0.0,0.0,0.0,0.0,0.0,0,69,90,90,17.666666666666668,12.75,0.4166666666666667,11761.0,75.79166666666667,76.86,153.0,2.0,728.75,28.166666666666668,2.25,0.07341666666666667,1910.0,71.55833333333334,70.8,1.0,2.0,123.66666666666667,1.0
47687,Cozy Double Studio in Zone 2 Hammersmith (6),Entire rental unit,entire_home,216660,Boris,0,True,51.4934,-0.2293,2.0,1.0,1.0,1.0,False,"High chair,TV,Cable TV,Wifi,Kitchen,Refrigerator,Dishes and silverware,Heating,Cooking basics,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron",False,2,Strict,GBP,0.0,0.0,215,4.73,4.8,4.9,4.8,4.8,4.9,4.7,32340.0,25084.0,107.3,82.9,0.8,0.9,88.6,68.7,91.9,71.3,302,13,63,365,4723.0,3515.0,109.4,81.8,0.5,0.6,52.5,39.1,61.3,45.6,43,13,47,90,19.5,10.916666666666666,0.3575,13953.0,106.66666666666667,106.7,12.0,2.0,864.6666666666666,5.25,25.166666666666668,0.8290000000000001,32340.0,107.25833333333333,107.1,6.454545454545454,2.125,2090.1666666666665,23.0
49970,Beautiful Small Studio Hammersmith,Room in serviced apartment,hotel_room,216660,Boris,0,False,51.4946,-0.2292,2.0,1.0,1.0,1.0,False,"Pool,Air conditioning,Wifi,Kitchen,Cable TV,Dryer,Hair dryer,TV,Shampoo,Iron,Hangers,Washer,Heating,Essentials,Paid parking off premises,Free street parking,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Crib,Hot water,Bed linens,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Stove,Luggage dropoff allowed,Long term stays allowed",False,1,Strict,GBP,0.0,0.0,201,4.71,4.8,4.9,4.7,4.8,4.8,4.7,30433.0,23656.0,106.0,81.9,0.8,0.9,83.4,64.8,96.6,75.1,290,50,75,365,3348.0,2514.0,112.1,83.7,0.3,0.8,37.2,27.9,83.7,62.8,30,50,60,90,24.833333333333332,5.583333333333333,0.18166666666666667,7532.0,112.24166666666667,112.53333333333335,3.3333333333333335,1.5,466.75,6.25,24.166666666666668,0.79425,30433.0,105.95833333333333,105.38181818181819,4.8,2.1666666666666665,1970.9166666666667,19.0
52624,Close to Wimbledon All England Tennis -huge double,Private room in guest suite,private_room,243610,Beverley,0,True,51.4193,-0.2122,2.0,1.0,2.0,1.0,False,"TV,Smoke alarm,Shower gel,Wifi,Patio or balcony,First aid kit,Backyard,Luggage dropoff allowed,Essentials,Shampoo,Paid parking off premises,Books and reading material,Hangers,Hair dryer,Hot water,Body soap,Breakfast,Conditioner,Bed linens,Extra pillows and blankets,Ethernet connection,Heating,Clothing storage",False,2,Strict,GBP,27.0,0.0,19,4.95,5.0,5.0,5.0,5.0,5.0,5.0,19537.0,14984.0,121.6,93.9,0.4,0.5,53.5,41.1,61.8,47.4,158,49,207,365,6757.0,5039.0,128.7,96.0,0.6,0.0,75.1,56.0,0.0,0.0,52,0,38,90,24.25,6.166666666666667,0.20525000000000002,10429.0,136.025,139.42,12.25,2.0,646.1666666666666,17.25,13.166666666666666,0.43016666666666664,19537.0,121.55,122.63636363636364,3.5,2.0,1248.3333333333333,19.0
56229,Cosy Double studio in Zone 2 Hammersmith (1),Entire rental unit,entire_home,216660,Boris,0,True,51.4955,-0.2294,2.0,1.0,1.0,1.5,False,"TV,Wifi,Kitchen,Paid parking off premises,Hot water,Microwave,Refrigerator,Dishes and silverware,Heating,Cooking basics,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Cleaning before checkout,Hangers,Hair dryer,Iron",False,5,Strict,GBP,0.0,0.0,170,4.72,4.7,4.9,4.7,4.8,4.9,4.7,27495.0,21414.0,106.1,82.0,0.7,0.8,75.3,58.7,85.9,66.9,253,45,112,365,1307.0,974.0,100.0,74.6,0.1,0.3,14.5,10.8,29.0,21.6,13,45,77,90,22.5,7.916666666666667,0.25858333333333333,9818.0,102.47500000000001,103.46,3.8,3.75,608.3333333333334,9.333333333333334,21.083333333333332,0.6958333333333333,27495.0,106.10000000000001,106.7090909090909,4.545454545454546,3.375,1783.5,22.0
62970,3 Bedrm with Garden off Brick lane refurbd Oct24,Entire condo,entire_home,336059,Thomas,0,True,51.5244,-0.0694,6.0,3.0,3.0,3.0,False,"TV,Cable TV,Wifi,Kitchen,Pets allowed,Hot water,Bed linens,Microwave,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Smoke alarm,BBQ grill,Carbon monoxide alarm,Patio or balcony,Backyard,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron",False,2,Strict,GBP,157.0,3.1384615384615384,180,4.52,4.6,4.8,4.6,4.7,4.6,4.5,41933.0,32188.0,493.2,385.0,0.2,0.3,114.9,88.2,128.6,98.7,84,39,281,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.285714285714285,12.0,0.3934285714285714,41933.0,493.2571428571428,495.16,3.5,2.0,4599.0,5.0
63948,Cosy Double studio in Zone 2 Hammersmith (4),Entire rental unit,entire_home,216660,Boris,0,True,51.4955,-0.2286,2.0,1.0,1.0,1.0,False,"TV,Wifi,Kitchen,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron",False,3,Strict,GBP,0.0,0.0,218,4.63,4.6,4.9,4.7,4.8,4.9,4.6,39071.0,30161.0,111.8,86.3,1.0,0.0,107.0,82.6,0.0,0.0,349,0,16,365,9962.0,7438.0,118.6,88.6,0.9,0.0,110.7,82.6,0.0,0.0,84,0,6,90,18.5,11.916666666666666,0.38866666666666666,16829.0,118.425,118.01666666666667,4.4,2.8333333333333335,1042.75,1.3333333333333333,29.083333333333332,0.956,39071.0,111.71666666666665,111.825,2.9166666666666665,2.25,2512.9166666666665,28.0
66772,Cozy Double Studio in Zone 2 Hammersmith (3),Room in aparthotel,private_room,216660,Boris,0,True,51.4937,-0.2291,2.0,1.0,1.0,1.0,False,"TV,Wifi,Crib,Kitchen,Paid parking off premises,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Heating,Cooking basics,Stove,Washer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Hangers,Hair dryer,Iron",False,3,Strict,GBP,0.0,0.0,223,4.69,4.8,4.9,4.8,4.8,4.9,4.7,33764.0,26040.0,108.5,83.8,0.8,0.0,92.5,71.3,0.0,0.0,309,0,56,365,8501.0,6353.0,106.1,79.3,0.9,0.0,94.5,70.6,0.0,0.0,80,0,10,90,21.833333333333332,8.583333333333334,0.28058333333333335,10619.0,102.65833333333335,101.78,4.0,2.1666666666666665,657.9166666666666,4.666666666666667,25.75,0.8468333333333334,33764.0,108.46666666666665,108.84166666666665,3.25,2.2857142857142856,2169.6666666666665,22.0
67851,Sunny studio with park views,Entire rental unit,entire_home,235606,Ben,0,True,51.5409,-0.0591,2.0,1.0,1.0,1.0,False,"TV,Cable TV,Wifi,Kitchen,Hot water kettle,Portable fans,Ceiling fan,Hot water,Bed linens,Extra pillows and blankets,Laundromat nearby,Microwave,Cleaning products,Refrigerator,Drying rack for clothing,Dishes and silverware,Heating,Cooking basics,Oven,Clothing storage,Wine glasses,Washer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Long term stays allowed,Cleaning before checkout,Hangers,Dining table,Hair dryer,Iron,Freezer,Toaster,Bathtub",False,14,Firm,GBP,80.0,0.0,54,4.89,4.9,4.9,4.8,5.0,4.9,4.8,40767.0,31230.0,167.5,129.4,0.7,0.8,111.7,85.6,133.2,102.1,245,59,120,365,12406.0,9252.0,166.0,123.9,0.8,0.0,137.8,102.8,0.0,0.0,75,0,15,90,21.833333333333332,8.583333333333334,0.28058333333333335,17163.0,167.925,165.175,19.0,18.75,1063.5,10.0,20.416666666666668,0.668,40767.0,167.38333333333335,167.66363636363636,17.0,36.857142857142854,2602.6666666666665,8.0
73125,Bright + Spacious In Balham + Air-conditioned,Private room in condo,private_room,380897,Anna,0,True,51.4456,-0.142,1.0,1.0,1.0,0.0,False,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Board games,Hot water kettle,Paid parking off premises,Books and reading material,Breakfast,Conditioner,Outdoor furniture,Cleaning products,Drying rack for clothing,Heating,Paid parking on premises,Coffee,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Sound system,Rice maker,Bathtub,Blender,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Fire pit,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,BBQ grill,Shower gel,Patio or balcony,Backyard,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout,Dining table,Outdoor playground,Baking sheet,Barbecue utensils,Toaster",False,2,Moderate,GBP,0.0,34.0,69,4.96,4.9,4.9,4.9,5.0,4.8,4.9,13608.0,10501.0,85.8,66.3,0.4,0.0,37.3,28.8,0.0,0.0,158,0,207,365,4588.0,3419.0,90.9,67.9,0.6,0.0,51.0,38.0,0.0,0.0,51,0,39,90,27.333333333333332,3.0833333333333335,0.10108333333333334,3677.0,95.68333333333334,99.35,18.5,2.0,227.83333333333334,17.25,13.166666666666666,0.43649999999999994,13608.0,85.75,85.84545454545454,10.3,2.0,874.5,17.0
73431,2 bed/2 bath luxury flat with city view!,Entire condo,entire_home,383525,Emi,0,False,51.4616,-0.1102,6.0,2.0,3.0,2.0,False,"TV,Wifi,Kitchen,Pack ’n play/Travel crib,Room-darkening shades,Paid parking off premises,Pets allowed,Hot water,Elevator,Bed linens,Extra pillows and blankets,Outdoor furniture,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Smoke alarm,Patio or balcony,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Bathtub",True,3,Moderate,GBP,107.0,0.0,107,4.93,4.9,4.9,4.9,4.9,4.7,4.8,4203.0,3271.0,184.6,142.3,0.1,0.1,11.5,9.0,24.0,18.7,24,190,341,365,700.0,521.0,225.4,168.3,0.0,0.5,7.8,5.8,116.7,86.8,3,84,87,90,29.333333333333332,1.0833333333333333,0.034916666666666665,2977.0,225.89166666666665,229.0,6.0,3.0,184.5,28.416666666666668,2.0,0.06458333333333333,4203.0,184.39166666666665,188.1,4.333333333333333,3.0,272.75,0.0
80123,Pretty Self Contained Coach House,Entire rental unit,entire_home,432648,Melanie,0,True,51.4517,-0.1556,2.0,1.0,2.0,1.0,False,"TV,Washer,Dryer,Smoke alarm,Wifi,Carbon monoxide alarm,First aid kit,Fire extinguisher,Kitchen,Essentials,Shampoo,Hangers,Hair dryer,Hot water,Iron,Dedicated workspace,Heating",False,2,Flexible,GBP,40.0,0.0,177,4.92,5.0,5.0,5.0,5.0,4.8,4.9,48963.0,38002.0,149.4,115.5,0.9,1.0,134.1,104.1,147.5,114.5,326,33,39,365,8070.0,6039.0,144.9,108.2,0.6,1.0,89.7,67.1,141.6,105.9,55,33,35,90,18.416666666666668,12.0,0.39241666666666664,22439.0,154.86666666666665,155.8,8.6,2.0,1390.3333333333333,3.25,27.166666666666668,0.894,48963.0,149.41666666666666,149.65833333333333,17.272727272727273,1.875,3166.0,10.0
